method,query_id,query_type,query_text,relevant_record_id,hit@5,precision@5,recall@5,f1@5,retrieved_ids
Trigram Only,63,typo,تصمیم گیری نیروهای عملیاطی,5,1,0.2,1,0.3333,"[5, 425, 50, 31, 30]"
Trigram Only,64,typo,خطر در زنجیره تمین,6,1,0.2,1,0.3333,"[262, 6, 384, 509, 165]"
Trigram Only,65,typo,پلتفورم هوش مسنوعی,7,0,0.0,0,0.0,"[1, 6, 4, 128, 456]"
Trigram Only,66,typo,طیاره بی سر نشن براکه,9,1,0.2,1,0.3333,"[8, 14, 13, 9, 24]"
Trigram Only,67,typo,سطح تشعشات نیروگاه هستوی,12,1,0.2,1,0.3333,"[12, 8, 9, 10, 13]"
Trigram Only,68,typo,واحدهای گنبد اهنین,15,1,0.2,1,0.3333,"[15, 162, 19, 155, 21]"
Trigram Only,69,typo,توافقنامه ابراهیم,18,0,0.0,0,0.0,"[20, 165, 151, 294, 167]"
Trigram Only,70,typo,حملات میزیلی ایران,23,1,0.2,1,0.3333,"[18, 155, 154, 23, 43]"
Trigram Only,71,typo,میدان هوایی بین المللی کویت,24,1,0.2,1,0.3333,"[24, 157, 467, 56, 12]"
Trigram Only,72,typo,میزایل کروز قطر,26,1,0.2,1,0.3333,"[26, 29, 101, 177, 23]"
Trigram Only,73,typo,وزارت داخله بحرن,30,1,0.2,1,0.3333,"[30, 470, 13, 457, 31]"
Trigram Only,74,typo,شبکه اجتماعی تروت سوشیل,34,1,0.2,1,0.3333,"[34, 512, 48, 511, 286]"
Trigram Only,75,typo,تغیر رژیم ایران,40,0,0.0,0,0.0,"[187, 51, 26, 18, 42]"
Trigram Only,76,typo,سفر رسمی ترمپ به چن,54,1,0.2,1,0.3333,"[61, 54, 80, 69, 65]"
Trigram Only,77,typo,روابط واشنگتن و بیجنگ,57,0,0.0,0,0.0,"[90, 141, 56, 85, 78]"
Trigram Only,78,typo,فروش تسلیهات تایوان,61,0,0.0,0,0.0,"[430, 429, 428, 431, 62]"
Trigram Only,79,typo,بحران اب افغانستان,98,1,0.2,1,0.3333,"[411, 459, 385, 409, 98]"
Trigram Only,80,typo,خشکسالی در افغانستان,101,0,0.0,0,0.0,"[411, 98, 385, 383, 372]"
Trigram Only,81,typo,منابع اب اشامیدنی,104,1,0.2,1,0.3333,"[241, 384, 240, 104, 355]"
Trigram Only,82,typo,اب زیر زمینی کابل,105,1,0.2,1,0.3333,"[109, 105, 46, 106, 48]"
Trigram Only,83,typo,شیوع مریضی ایبولا,115,1,0.2,1,0.3333,"[115, 131, 122, 119, 128]"
Trigram Only,84,typo,ویروس بوندیبوگیو,119,1,0.2,1,0.3333,"[119, 125, 133, 247, 121]"
Trigram Only,85,typo,علایم اولیه ایبولا,130,0,0.0,0,0.0,"[122, 485, 115, 119, 128]"
Trigram Only,86,typo,رابطه دیپلوماتیک با چین,139,1,0.2,1,0.3333,"[139, 22, 484, 472, 335]"
Trigram Only,87,typo,استقلال رسمی تایوان,141,1,0.2,1,0.3333,"[136, 138, 143, 433, 141]"
Trigram Only,88,typo,همکاری های دفاای هند و امارات,154,0,0.0,0,0.0,"[150, 21, 160, 170, 173]"
Trigram Only,89,typo,سرمایه گزاری پنج میلیارد دالر,160,1,0.2,1,0.3333,"[178, 169, 168, 481, 160]"
Trigram Only,90,typo,عوارض واردات طله,177,1,0.2,1,0.3333,"[177, 187, 208, 162, 183]"
Trigram Only,91,partial,اوپن ای آی,3,1,0.2,1,0.3333,"[336, 3, 469, 503, 321]"
Trigram Only,92,partial,قوای مسلح امریکا,4,1,0.2,1,0.3333,"[4, 429, 154, 367, 361]"
Trigram Only,93,partial,درک موقعیتی,5,1,0.2,1,0.3333,"[5, 420, 57, 201, 234]"
Trigram Only,94,partial,زنجیره تأمین,6,0,0.0,0,0.0,"[423, 296, 509, 504, 429]"
Trigram Only,95,partial,GenAI.mil,7,0,0.0,0,0.0,"[6, 3, 514, 499, 4]"
Trigram Only,96,partial,براکه در ابو ظبی,9,1,0.2,1,0.3333,"[9, 294, 10, 165, 332]"
Trigram Only,97,partial,سطح تشعشات,12,1,0.2,1,0.3333,"[12, 10, 244, 438, 330]"
Trigram Only,98,partial,واحدهای گنبد آهنین,15,1,0.2,1,0.3333,"[15, 19, 162, 21, 264]"
Trigram Only,99,partial,توافق نامه ابراهیم,18,0,0.0,0,0.0,"[20, 165, 151, 294, 167]"
Trigram Only,100,partial,حملات میزایلی ایران,23,1,0.2,1,0.3333,"[23, 18, 155, 154, 32]"
Trigram Only,101,partial,میدان هوایی کویت,24,1,0.2,1,0.3333,"[157, 24, 158, 25, 344]"
Trigram Only,102,partial,میزایل کروز,26,1,0.2,1,0.3333,"[26, 29, 101, 177, 23]"
Trigram Only,103,partial,وزارت داخله بحرین,30,1,0.2,1,0.3333,"[30, 470, 232, 13, 457]"
Trigram Only,104,partial,تروت سوشیل,34,1,0.2,1,0.3333,"[34, 197, 95, 134, 425]"
Trigram Only,105,partial,تغییر رژیم,40,0,0.0,0,0.0,"[296, 187, 42, 144, 436]"
Trigram Only,106,partial,شی جین پینگ,54,1,0.2,1,0.3333,"[57, 147, 65, 54, 137]"
Trigram Only,107,partial,واشنگتن و بیجینگ,57,0,0.0,0,0.0,"[56, 36, 90, 78, 64]"
Trigram Only,108,partial,فروش تسلیحات,61,0,0.0,0,0.0,"[430, 429, 431, 424, 62]"
Trigram Only,109,partial,خشکسالی افغانستان,98,1,0.2,1,0.3333,"[411, 459, 98, 101, 102]"
Trigram Only,110,partial,شیوع خشکسالی,101,1,0.2,1,0.3333,"[101, 98, 102, 439, 100]"
Trigram Only,111,partial,آب آشامیدنی,104,1,0.2,1,0.3333,"[241, 384, 106, 104, 112]"
Trigram Only,112,partial,کابل تا سال 2030,105,1,0.2,1,0.3333,"[105, 101, 409, 63, 479]"
Trigram Only,113,partial,بوندیبوگیو,119,1,0.2,1,0.3333,"[119, 125, 481, 408, 329]"
Trigram Only,114,partial,علائم اولیه,130,1,0.2,1,0.3333,"[130, 260, 384, 263, 192]"
Trigram Only,115,partial,اعلام استقلال,141,0,0.0,0,0.0,"[136, 138, 143, 482, 432]"
Trigram Only,116,partial,همکاری دفاعی,154,0,0.0,0,0.0,"[50, 165, 173, 150, 160]"
Trigram Only,117,partial,پنج میلیارد دالر,160,0,0.0,0,0.0,"[481, 178, 169, 285, 424]"
Trigram Only,118,partial,جواهرات طلا,175,1,0.2,1,0.3333,"[177, 175, 185, 193, 186]"
Trigram Only,119,partial,عوارض واردات,177,1,0.2,1,0.3333,"[187, 177, 162, 208, 194]"
Trigram Only,120,partial,ساعت بدن,212,1,0.2,1,0.3333,"[216, 224, 221, 465, 212]"
Trigram Only,121,variant,شرکت های هوش مصنوعی پنتاگون,1,1,0.2,1,0.3333,"[1, 2, 4, 7, 5]"
Trigram Only,122,variant,شبکه های محرمانه وزارت جنگ,2,1,0.2,1,0.3333,"[1, 500, 2, 344, 158]"
Trigram Only,123,variant,ادغام تکنالوژی در پنتاگون,3,1,0.2,1,0.3333,"[1, 3, 2, 91, 5]"
Trigram Only,124,variant,سیاست استفاده سریع از هوش مصنوعی,4,1,0.2,1,0.3333,"[1, 4, 7, 324, 368]"
Trigram Only,125,variant,بهبود تصمیم گیری عملیاتی,5,1,0.2,1,0.3333,"[5, 506, 425, 124, 178]"
Trigram Only,126,variant,خطرات زنجیره تأمین,6,0,0.0,0,0.0,"[455, 423, 438, 509, 428]"
Trigram Only,127,variant,سامانه GenAI پنتاگون,7,0,0.0,0,0.0,"[1, 5, 224, 315, 504]"
Trigram Only,128,variant,حمله پهپادی به نیروگاه براکه,9,1,0.2,1,0.3333,"[12, 14, 9, 8, 511]"
Trigram Only,129,variant,تشعشعات نیروگاه هسته ای,12,1,0.2,1,0.3333,"[8, 12, 162, 13, 43]"
Trigram Only,130,variant,ارسال سامانه گنبد آهنین,15,1,0.2,1,0.3333,"[19, 15, 414, 157, 133]"
Trigram Only,131,variant,روابط اسرائیل و امارات,18,0,0.0,0,0.0,"[19, 21, 20, 174, 22]"
Trigram Only,132,variant,حملات موشکی و پهپادی ایران,23,0,0.0,0,0.0,"[18, 155, 154, 43, 174]"
Trigram Only,133,variant,حمله به میدان هوایی کویت,24,1,0.2,1,0.3333,"[24, 157, 25, 476, 158]"
Trigram Only,134,variant,پرتاب موشک کروز به قطر,26,1,0.2,1,0.3333,"[26, 177, 13, 410, 46]"
Trigram Only,135,variant,آتش سوزی در بحرین,30,1,0.2,1,0.3333,"[30, 24, 274, 191, 5]"
Trigram Only,136,variant,پیام ترمپ در شبکه اجتماعی,34,1,0.2,1,0.3333,"[34, 512, 48, 253, 511]"
Trigram Only,137,variant,سقوط احتمالی رژیم ایران,40,0,0.0,0,0.0,"[51, 238, 324, 344, 325]"
Trigram Only,138,variant,ملاقات ترمپ با رئیس جمهور چین,54,0,0.0,0,0.0,"[58, 94, 136, 63, 36]"
Trigram Only,139,variant,هماهنگی واشنگتن و بیجینگ,57,0,0.0,0,0.0,"[56, 216, 72, 78, 60]"
Trigram Only,140,variant,حمایت تسلیحاتی امریکا از تایوان,61,0,0.0,0,0.0,"[430, 429, 367, 136, 431]"
Trigram Only,141,variant,کمبود منابع آب افغانستان,98,0,0.0,0,0.0,"[411, 383, 459, 385, 409]"
Trigram Only,142,variant,افزایش خشکسالی در افغانستان,101,1,0.2,1,0.3333,"[411, 98, 101, 372, 383]"
Trigram Only,143,variant,کاهش دسترسی به آب نوشیدنی,104,1,0.2,1,0.3333,"[241, 104, 112, 287, 289]"
Trigram Only,144,variant,از بین رفتن آب زیرزمینی کابل,105,1,0.2,1,0.3333,"[341, 105, 109, 42, 114]"
Trigram Only,145,variant,شیوع ایبولا در کانگو,115,1,0.2,1,0.3333,"[115, 128, 224, 131, 89]"
Trigram Only,146,variant,گونه بوندیبوگیو ویروس ایبولا,119,1,0.2,1,0.3333,"[119, 133, 125, 315, 128]"
Trigram Only,147,variant,نشانه های بیماری ایبولا,130,0,0.0,0,0.0,"[115, 23, 238, 128, 251]"
Trigram Only,148,variant,موضع امریکا درباره استقلال تایوان,141,0,0.0,0,0.0,"[433, 136, 430, 429, 361]"
Trigram Only,149,variant,توافق دفاعی هند و امارات,154,0,0.0,0,0.0,"[150, 151, 163, 21, 152]"
Trigram Only,150,variant,افزایش مالیات واردات طلا,177,1,0.2,1,0.3333,"[177, 187, 208, 344, 101]"
Hybrid Fuzzy + Trigram,1,exact,تکنالوژی هوش مصنوعی,1,1,0.2,1,0.3333,"[1, 2, 4, 7, 6]"
Hybrid Fuzzy + Trigram,2,exact,شبکه های محرم پنتاگون,2,1,0.2,1,0.3333,"[2, 1, 3, 246, 6]"
Hybrid Fuzzy + Trigram,3,exact,نیروگاه هسته ای براکه,12,1,0.2,1,0.3333,"[12, 8, 492, 9, 14]"
Hybrid Fuzzy + Trigram,4,exact,گنبد آهنین,15,1,0.2,1,0.3333,"[15, 19, 152, 268, 158]"
Hybrid Fuzzy + Trigram,5,exact,حملات طیاره های بی سرنشین,23,1,0.2,1,0.3333,"[23, 8, 24, 13, 30]"
Hybrid Fuzzy + Trigram,6,exact,تنگه هرمز,34,1,0.2,1,0.3333,"[34, 181, 68, 59, 93]"
Hybrid Fuzzy + Trigram,7,exact,سفر رسمی به چین,54,1,0.2,1,0.3333,"[54, 65, 80, 75, 63]"
Hybrid Fuzzy + Trigram,8,exact,بحران آب در افغانستان,98,1,0.2,1,0.3333,"[98, 411, 489, 385, 468]"
Hybrid Fuzzy + Trigram,9,exact,منابع آب زیرزمینی,105,1,0.2,1,0.3333,"[105, 114, 109, 106, 111]"
Hybrid Fuzzy + Trigram,10,exact,شیوع بیماری ایبولا,115,1,0.2,1,0.3333,"[115, 277, 128, 131, 129]"
Hybrid Fuzzy + Trigram,11,exact,ویروس هانتا,235,1,0.2,1,0.3333,"[247, 243, 263, 235, 253]"
Hybrid Fuzzy + Trigram,12,exact,تغییرات اقلیمی,103,0,0.0,0,0.0,"[309, 308, 310, 279, 267]"
Hybrid Fuzzy + Trigram,13,exact,واردات طلا,177,1,0.2,1,0.3333,"[177, 183, 208, 201, 187]"
Hybrid Fuzzy + Trigram,14,exact,ساعت بدن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Hybrid Fuzzy + Trigram,15,exact,سن گندم,449,1,0.2,1,0.3333,"[449, 453, 450, 452, 451]"
Hybrid Fuzzy + Trigram,16,typo,تکنالوژی هوش مسنوعی,1,1,0.2,1,0.3333,"[1, 2, 4, 159, 7]"
Hybrid Fuzzy + Trigram,17,typo,شبکه های محرم پنتاگن,2,1,0.2,1,0.3333,"[2, 1, 3, 383, 418]"
Hybrid Fuzzy + Trigram,18,typo,نیروگاه هستوی براکه,12,1,0.2,1,0.3333,"[12, 8, 9, 14, 13]"
Hybrid Fuzzy + Trigram,19,typo,گنبد اهنین,15,1,0.2,1,0.3333,"[15, 19, 152, 226, 268]"
Hybrid Fuzzy + Trigram,20,typo,حملات طیاره های بی سرنشن,23,1,0.2,1,0.3333,"[23, 8, 24, 13, 30]"
Hybrid Fuzzy + Trigram,21,typo,تنگه هرمزز,34,1,0.2,1,0.3333,"[34, 181, 68, 59, 93]"
Hybrid Fuzzy + Trigram,22,typo,سفر رسمی به چن,54,1,0.2,1,0.3333,"[54, 65, 80, 75, 55]"
Hybrid Fuzzy + Trigram,23,typo,بحران اب در افغانستن,98,1,0.2,1,0.3333,"[98, 411, 385, 489, 372]"
Hybrid Fuzzy + Trigram,24,typo,منابع اب زیر زمینی,105,1,0.2,1,0.3333,"[105, 114, 109, 106, 46]"
Hybrid Fuzzy + Trigram,25,typo,شیوع بیماری ایبلا,115,1,0.2,1,0.3333,"[115, 277, 128, 129, 226]"
Hybrid Fuzzy + Trigram,26,typo,ویروس هنتا,235,1,0.2,1,0.3333,"[247, 243, 263, 235, 253]"
Hybrid Fuzzy + Trigram,27,typo,تغیرات اقلیمی,103,0,0.0,0,0.0,"[309, 308, 310, 279, 267]"
Hybrid Fuzzy + Trigram,28,typo,واردات طله,177,1,0.2,1,0.3333,"[187, 177, 183, 208, 201]"
Hybrid Fuzzy + Trigram,29,typo,ساعت بددن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Hybrid Fuzzy + Trigram,30,typo,سن گنددم,449,1,0.2,1,0.3333,"[449, 453, 450, 452, 451]"
Hybrid Fuzzy + Trigram,31,partial,هوش مصنوعی,1,1,0.2,1,0.3333,"[1, 4, 7, 2, 6]"
Hybrid Fuzzy + Trigram,32,partial,شبکه های محرم,2,1,0.2,1,0.3333,"[1, 3, 2, 189, 418]"
Hybrid Fuzzy + Trigram,33,partial,نیروگاه براکه,12,1,0.2,1,0.3333,"[14, 9, 13, 12, 8]"
Hybrid Fuzzy + Trigram,34,partial,گنبد آهنین,15,1,0.2,1,0.3333,"[15, 19, 152, 268, 158]"
Hybrid Fuzzy + Trigram,35,partial,طیاره های بی سرنشین,23,1,0.2,1,0.3333,"[23, 8, 24, 13, 31]"
Hybrid Fuzzy + Trigram,36,partial,هرمز,34,1,0.2,1,0.3333,"[34, 181, 68, 59, 93]"
Hybrid Fuzzy + Trigram,37,partial,سفر به چین,54,1,0.2,1,0.3333,"[69, 75, 61, 54, 66]"
Hybrid Fuzzy + Trigram,38,partial,بحران آب,98,1,0.2,1,0.3333,"[98, 191, 466, 112, 93]"
Hybrid Fuzzy + Trigram,39,partial,آب زیرزمینی,105,1,0.2,1,0.3333,"[105, 114, 106, 48, 46]"
Hybrid Fuzzy + Trigram,40,partial,بیماری ایبولا,115,1,0.2,1,0.3333,"[115, 131, 134, 122, 214]"
Hybrid Fuzzy + Trigram,41,partial,ویروس هانتا,235,1,0.2,1,0.3333,"[247, 243, 263, 235, 253]"
Hybrid Fuzzy + Trigram,42,partial,تغییرات اقلیم,103,0,0.0,0,0.0,"[309, 308, 310, 279, 267]"
Hybrid Fuzzy + Trigram,43,partial,طلا,177,1,0.2,1,0.3333,"[177, 185, 210, 205, 179]"
Hybrid Fuzzy + Trigram,44,partial,ساعت بدن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Hybrid Fuzzy + Trigram,45,partial,گندم,449,1,0.2,1,0.3333,"[449, 451, 444, 453, 439]"
Hybrid Fuzzy + Trigram,46,variant,فناوری هوش مصنوعی,1,1,0.2,1,0.3333,"[1, 2, 4, 6, 7]"
Hybrid Fuzzy + Trigram,47,variant,سیستم های محرمانه پنتاگون,2,1,0.2,1,0.3333,"[2, 42, 417, 21, 229]"
Hybrid Fuzzy + Trigram,48,variant,تاسیسات اتمی براکه,12,1,0.2,1,0.3333,"[499, 12, 11, 429, 75]"
Hybrid Fuzzy + Trigram,49,variant,سیستم دفاعی گنبد آهنین,15,1,0.2,1,0.3333,"[15, 21, 19, 42, 292]"
Hybrid Fuzzy + Trigram,50,variant,حملات طیاره بی سرنشین,23,1,0.2,1,0.3333,"[23, 13, 24, 8, 28]"
Hybrid Fuzzy + Trigram,51,variant,مسیر دریایی هرمز,34,0,0.0,0,0.0,"[262, 46, 393, 419, 487]"
Hybrid Fuzzy + Trigram,52,variant,دیدار رسمی با چین,54,1,0.2,1,0.3333,"[54, 427, 80, 65, 57]"
Hybrid Fuzzy + Trigram,53,variant,کمبود آب افغانستان,98,1,0.2,1,0.3333,"[411, 394, 470, 98, 105]"
Hybrid Fuzzy + Trigram,54,variant,ذخایر آب زیرزمینی,105,1,0.2,1,0.3333,"[105, 114, 106, 109, 46]"
Hybrid Fuzzy + Trigram,55,variant,گسترش ایبولا,115,1,0.2,1,0.3333,"[237, 122, 131, 238, 115]"
Hybrid Fuzzy + Trigram,56,variant,بیماری هانتا,235,0,0.0,0,0.0,"[287, 243, 251, 214, 226]"
Hybrid Fuzzy + Trigram,57,variant,تغییر آب و هوا,103,0,0.0,0,0.0,"[268, 436, 79, 40, 412]"
Hybrid Fuzzy + Trigram,58,variant,خرید و فروش طلا,177,0,0.0,0,0.0,"[69, 185, 430, 429, 457]"
Hybrid Fuzzy + Trigram,59,variant,ساعت بیولوژیکی بدن,212,0,0.0,0,0.0,"[216, 226, 264, 223, 498]"
Hybrid Fuzzy + Trigram,60,variant,آفت گندم,449,1,0.2,1,0.3333,"[452, 450, 449, 451, 444]"
Hybrid Fuzzy + Trigram,61,typo,اوپن ای ای گوگل نویدیا,3,1,0.2,1,0.3333,"[3, 238, 225, 328, 214]"
Hybrid Fuzzy + Trigram,62,typo,پالیسی تسریع هوش مسنوعی,4,1,0.2,1,0.3333,"[4, 1, 7, 2, 6]"
Hybrid Fuzzy + Trigram,63,typo,تصمیم گیری نیروهای عملیاطی,5,1,0.2,1,0.3333,"[5, 50, 29, 494, 178]"
Hybrid Fuzzy + Trigram,64,typo,خطر در زنجیره تمین,6,1,0.2,1,0.3333,"[6, 509, 61, 423, 180]"
Hybrid Fuzzy + Trigram,65,typo,پلتفورم هوش مسنوعی,7,1,0.2,1,0.3333,"[6, 1, 2, 4, 7]"
Hybrid Fuzzy + Trigram,66,typo,طیاره بی سر نشن براکه,9,0,0.0,0,0.0,"[8, 14, 13, 28, 30]"
Hybrid Fuzzy + Trigram,67,typo,سطح تشعشات نیروگاه هستوی,12,1,0.2,1,0.3333,"[12, 8, 10, 9, 329]"
Hybrid Fuzzy + Trigram,68,typo,واحدهای گنبد اهنین,15,1,0.2,1,0.3333,"[15, 19, 451, 190, 292]"
Hybrid Fuzzy + Trigram,69,typo,توافقنامه ابراهیم,18,0,0.0,0,0.0,"[20, 165, 173, 160, 151]"
Hybrid Fuzzy + Trigram,70,typo,حملات میزیلی ایران,23,1,0.2,1,0.3333,"[23, 174, 40, 44, 154]"
Hybrid Fuzzy + Trigram,71,typo,میدان هوایی بین المللی کویت,24,1,0.2,1,0.3333,"[24, 467, 56, 12, 121]"
Hybrid Fuzzy + Trigram,72,typo,میزایل کروز قطر,26,1,0.2,1,0.3333,"[26, 29, 23, 32, 30]"
Hybrid Fuzzy + Trigram,73,typo,وزارت داخله بحرن,30,1,0.2,1,0.3333,"[30, 26, 484, 478, 13]"
Hybrid Fuzzy + Trigram,74,typo,شبکه اجتماعی تروت سوشیل,34,1,0.2,1,0.3333,"[34, 48, 512, 511, 226]"
Hybrid Fuzzy + Trigram,75,typo,تغیر رژیم ایران,40,0,0.0,0,0.0,"[26, 42, 47, 51, 49]"
Hybrid Fuzzy + Trigram,76,typo,سفر رسمی ترمپ به چن,54,1,0.2,1,0.3333,"[80, 61, 54, 65, 69]"
Hybrid Fuzzy + Trigram,77,typo,روابط واشنگتن و بیجنگ,57,0,0.0,0,0.0,"[78, 79, 72, 56, 85]"
Hybrid Fuzzy + Trigram,78,typo,فروش تسلیهات تایوان,61,0,0.0,0,0.0,"[430, 429, 431, 62, 424]"
Hybrid Fuzzy + Trigram,79,typo,بحران اب افغانستان,98,1,0.2,1,0.3333,"[411, 98, 395, 102, 381]"
Hybrid Fuzzy + Trigram,80,typo,خشکسالی در افغانستان,101,0,0.0,0,0.0,"[411, 382, 461, 385, 372]"
Hybrid Fuzzy + Trigram,81,typo,منابع اب اشامیدنی,104,1,0.2,1,0.3333,"[114, 105, 104, 106, 111]"
Hybrid Fuzzy + Trigram,82,typo,اب زیر زمینی کابل,105,1,0.2,1,0.3333,"[109, 105, 106, 48, 114]"
Hybrid Fuzzy + Trigram,83,typo,شیوع مریضی ایبولا,115,1,0.2,1,0.3333,"[115, 131, 277, 122, 119]"
Hybrid Fuzzy + Trigram,84,typo,ویروس بوندیبوگیو,119,1,0.2,1,0.3333,"[119, 125, 263, 247, 252]"
Hybrid Fuzzy + Trigram,85,typo,علایم اولیه ایبولا,130,1,0.2,1,0.3333,"[130, 115, 131, 46, 119]"
Hybrid Fuzzy + Trigram,86,typo,رابطه دیپلوماتیک با چین,139,1,0.2,1,0.3333,"[139, 22, 427, 483, 392]"
Hybrid Fuzzy + Trigram,87,typo,استقلال رسمی تایوان,141,1,0.2,1,0.3333,"[143, 138, 433, 141, 434]"
Hybrid Fuzzy + Trigram,88,typo,همکاری های دفاای هند و امارات,154,0,0.0,0,0.0,"[150, 21, 171, 160, 170]"
Hybrid Fuzzy + Trigram,89,typo,سرمایه گزاری پنج میلیارد دالر,160,1,0.2,1,0.3333,"[169, 168, 178, 160, 424]"
Hybrid Fuzzy + Trigram,90,typo,عوارض واردات طله,177,1,0.2,1,0.3333,"[177, 208, 187, 201, 183]"
Hybrid Fuzzy + Trigram,91,partial,اوپن ای آی,3,1,0.2,1,0.3333,"[3, 319, 328, 514, 452]"
Hybrid Fuzzy + Trigram,92,partial,قوای مسلح امریکا,4,1,0.2,1,0.3333,"[4, 263, 429, 367, 467]"
Hybrid Fuzzy + Trigram,93,partial,درک موقعیتی,5,1,0.2,1,0.3333,"[5, 420, 103, 143, 302]"
Hybrid Fuzzy + Trigram,94,partial,زنجیره تأمین,6,1,0.2,1,0.3333,"[6, 423, 110, 92, 455]"
Hybrid Fuzzy + Trigram,95,partial,GenAI.mil,7,0,0.0,0,0.0,"[6, 169, 119, 487, 3]"
Hybrid Fuzzy + Trigram,96,partial,براکه در ابو ظبی,9,1,0.2,1,0.3333,"[9, 10, 169, 55, 165]"
Hybrid Fuzzy + Trigram,97,partial,سطح تشعشات,12,1,0.2,1,0.3333,"[12, 10, 438, 3, 413]"
Hybrid Fuzzy + Trigram,98,partial,واحدهای گنبد آهنین,15,1,0.2,1,0.3333,"[15, 19, 268, 292, 264]"
Hybrid Fuzzy + Trigram,99,partial,توافق نامه ابراهیم,18,0,0.0,0,0.0,"[20, 165, 173, 160, 151]"
Hybrid Fuzzy + Trigram,100,partial,حملات میزایلی ایران,23,1,0.2,1,0.3333,"[23, 174, 32, 40, 17]"
Hybrid Fuzzy + Trigram,101,partial,میدان هوایی کویت,24,1,0.2,1,0.3333,"[157, 24, 158, 14, 40]"
Hybrid Fuzzy + Trigram,102,partial,میزایل کروز,26,1,0.2,1,0.3333,"[26, 29, 23, 32, 30]"
Hybrid Fuzzy + Trigram,103,partial,وزارت داخله بحرین,30,1,0.2,1,0.3333,"[30, 484, 65, 26, 13]"
Hybrid Fuzzy + Trigram,104,partial,تروت سوشیل,34,1,0.2,1,0.3333,"[34, 410, 134, 503, 97]"
Hybrid Fuzzy + Trigram,105,partial,تغییر رژیم,40,0,0.0,0,0.0,"[42, 144, 436, 435, 277]"
Hybrid Fuzzy + Trigram,106,partial,شی جین پینگ,54,1,0.2,1,0.3333,"[57, 147, 65, 54, 137]"
Hybrid Fuzzy + Trigram,107,partial,واشنگتن و بیجینگ,57,0,0.0,0,0.0,"[56, 78, 72, 79, 64]"
Hybrid Fuzzy + Trigram,108,partial,فروش تسلیحات,61,0,0.0,0,0.0,"[430, 429, 431, 62, 424]"
Hybrid Fuzzy + Trigram,109,partial,خشکسالی افغانستان,98,0,0.0,0,0.0,"[411, 457, 421, 418, 395]"
Hybrid Fuzzy + Trigram,110,partial,شیوع خشکسالی,101,1,0.2,1,0.3333,"[101, 98, 102, 100, 439]"
Hybrid Fuzzy + Trigram,111,partial,آب آشامیدنی,104,1,0.2,1,0.3333,"[106, 104, 112, 451, 114]"
Hybrid Fuzzy + Trigram,112,partial,کابل تا سال 2030,105,1,0.2,1,0.3333,"[105, 19, 208, 373, 304]"
Hybrid Fuzzy + Trigram,113,partial,بوندیبوگیو,119,1,0.2,1,0.3333,"[119, 125, 408, 359, 491]"
Hybrid Fuzzy + Trigram,114,partial,علائم اولیه,130,1,0.2,1,0.3333,"[130, 265, 254, 263, 118]"
Hybrid Fuzzy + Trigram,115,partial,اعلام استقلال,141,0,0.0,0,0.0,"[138, 143, 432, 433, 88]"
Hybrid Fuzzy + Trigram,116,partial,همکاری دفاعی,154,0,0.0,0,0.0,"[173, 442, 50, 150, 160]"
Hybrid Fuzzy + Trigram,117,partial,پنج میلیارد دالر,160,0,0.0,0,0.0,"[178, 169, 424, 168, 466]"
Hybrid Fuzzy + Trigram,118,partial,جواهرات طلا,175,1,0.2,1,0.3333,"[175, 177, 193, 183, 208]"
Hybrid Fuzzy + Trigram,119,partial,عوارض واردات,177,1,0.2,1,0.3333,"[177, 208, 187, 178, 194]"
Hybrid Fuzzy + Trigram,120,partial,ساعت بدن,212,1,0.2,1,0.3333,"[216, 221, 212, 214, 222]"
Hybrid Fuzzy + Trigram,121,variant,شرکت های هوش مصنوعی پنتاگون,1,1,0.2,1,0.3333,"[6, 7, 2, 4, 1]"
Hybrid Fuzzy + Trigram,122,variant,شبکه های محرمانه وزارت جنگ,2,1,0.2,1,0.3333,"[1, 2, 3, 108, 490]"
Hybrid Fuzzy + Trigram,123,variant,ادغام تکنالوژی در پنتاگون,3,1,0.2,1,0.3333,"[1, 6, 159, 2, 3]"
Hybrid Fuzzy + Trigram,124,variant,سیاست استفاده سریع از هوش مصنوعی,4,1,0.2,1,0.3333,"[1, 4, 7, 6, 196]"
Hybrid Fuzzy + Trigram,125,variant,بهبود تصمیم گیری عملیاتی,5,1,0.2,1,0.3333,"[5, 494, 506, 425, 502]"
Hybrid Fuzzy + Trigram,126,variant,خطرات زنجیره تأمین,6,1,0.2,1,0.3333,"[6, 423, 455, 438, 407]"
Hybrid Fuzzy + Trigram,127,variant,سامانه GenAI پنتاگون,7,0,0.0,0,0.0,"[2, 6, 1, 5, 244]"
Hybrid Fuzzy + Trigram,128,variant,حمله پهپادی به نیروگاه براکه,9,1,0.2,1,0.3333,"[14, 9, 511, 12, 199]"
Hybrid Fuzzy + Trigram,129,variant,تشعشعات نیروگاه هسته ای,12,1,0.2,1,0.3333,"[12, 8, 13, 10, 9]"
Hybrid Fuzzy + Trigram,130,variant,ارسال سامانه گنبد آهنین,15,1,0.2,1,0.3333,"[19, 15, 292, 121, 434]"
